"V1","V2"
4556000,4114000
4356000,4104000
4676000,4324000
5316000,4394000
5336000,4374000
4666000,4254000
4086000,4054000
5136000,4404000
4536000,4104000
5136000,4314000
4206000,4444000
4956000,4214000
4796000,4014000
5046000,4374000
5066000,4164000
4676000,4204000
5146000,4334000
4236000,4474000
5096000,4404000
5136000,4414000
5236000,4424000
5296000,4444000
5326000,4424000
4576000,4164000
4446000,4124000
5146000,4434000
5106000,4414000
4636000,4264000
5246000,4464000
5196000,4424000
4666000,4324000
4086000,4064000
5116000,4344000
5126000,4404000
4496000,4144000
5136000,4434000
4376000,4194000
4216000,3954000
5246000,4424000
4146000,3904000
4166000,4424000
4426000,4124000
5106000,4354000
4116000,3914000
5146000,4324000
4996000,4364000
4946000,4294000
5276000,4274000
4556000,4094000
5116000,4404000
4596000,4114000
4766000,3994000
4596000,4154000
4586000,4144000
5206000,4424000
4596000,4234000
5096000,4384000
5256000,4434000
5136000,4424000
4976000,4364000
4536000,4114000
5316000,4404000
4176000,3924000
4596000,4244000
5236000,4464000
4986000,4364000
4696000,4264000
4756000,3984000
5056000,4164000
4976000,4194000
4606000,4224000
5106000,4404000
4576000,4104000
4416000,4144000
4096000,4004000
4686000,4254000
4306000,4054000
4796000,4154000
5166000,4394000
5226000,4404000
4616000,4214000
5066000,4354000
5306000,4444000
5326000,4374000
4606000,4204000
4586000,4154000
4306000,4114000
5206000,4234000
4966000,4364000
4696000,4244000
5236000,4474000
4996000,4174000
5016000,4364000
4946000,4344000
5216000,4404000
5316000,4434000
5196000,4224000
4306000,4104000
5096000,4374000
5316000,4384000
4696000,4254000
4586000,4104000
5176000,4414000
4506000,4134000
5096000,4394000
4136000,3904000
5186000,4224000
4666000,4264000
5146000,4344000
4706000,4244000
4666000,4194000
5236000,4414000
4156000,3904000
4216000,4444000
4436000,4144000
4626000,4214000
5006000,4364000
4576000,4154000
4336000,4134000
4316000,4054000
5116000,4394000
5206000,4414000
4096000,4114000
4696000,4234000
5256000,4424000
4676000,4254000
4566000,4104000
4956000,4354000
4996000,4354000
4066000,4194000
4566000,4234000
4196000,4444000
5116000,4334000
4366000,4484000
4946000,4334000
5096000,4184000
5166000,4214000
5046000,4364000
4096000,3994000
5336000,4364000
5156000,4364000
5026000,4354000
5026000,4164000
5036000,4174000
4956000,4224000
5036000,4354000
4406000,4144000
4706000,4234000
5286000,4274000
5246000,4264000
5036000,4344000
5186000,4414000
4536000,4094000
4596000,4164000
5226000,4254000
4356000,4494000
5316000,4414000
4586000,4164000
4256000,3974000
4296000,4024000
5316000,4374000
4096000,3984000
4056000,4254000
4426000,4164000
4576000,4224000
4526000,4124000
4046000,4234000
5146000,4204000
4426000,4104000
4806000,4024000
4566000,4094000
4816000,4124000
5096000,4364000
5266000,4274000
5266000,4424000
4386000,4144000
4076000,4174000
4496000,4154000
5076000,4174000
4106000,3924000
4986000,4354000
4736000,4184000
5176000,4404000
5086000,4364000
4316000,4044000
4546000,4094000
4686000,4224000
5306000,4394000
5296000,4434000
5006000,4354000
4956000,4264000
4166000,3914000
5196000,4414000
4946000,4304000
5056000,4354000
5236000,4404000
4436000,4134000
4586000,4174000
5326000,4364000
4776000,4004000
5146000,4314000
5316000,4424000
5076000,4354000
4436000,4174000
4096000,3944000
4606000,4104000
5166000,4384000
4606000,4164000
5306000,4404000
4956000,4274000
4186000,3914000
4416000,4104000
5246000,4414000
5106000,4344000
4966000,4354000
5206000,4404000
5316000,4364000
4656000,4194000
4816000,4034000
4076000,3954000
5096000,4344000
4656000,4264000
5096000,4354000
4586000,4184000
5276000,4424000
5126000,4314000
4066000,4094000
5306000,4384000
4606000,4144000
5216000,4394000
5156000,4344000
5046000,4174000
4956000,4254000
4806000,4134000
4956000,4234000
4576000,4194000
4046000,4224000
4976000,4354000
4516000,4134000
4596000,4124000
5176000,4224000
5156000,4354000
4596000,4104000
5286000,4424000
4306000,4074000
5016000,4164000
4456000,4114000
5006000,4344000
4416000,4114000
4226000,3954000
4376000,4174000
5306000,4414000
5016000,4354000
4986000,4194000
4476000,4114000
4466000,4104000
5156000,4334000
5116000,4194000
5306000,4374000
4956000,4244000
4106000,3914000
5266000,4284000
4786000,4164000
5186000,4404000
5316000,4354000
5176000,4394000
5226000,4394000
4266000,4014000
5276000,4284000
4956000,4344000
4366000,4184000
5056000,4174000
4306000,4094000
4966000,4214000
5086000,4184000
4686000,4214000
5126000,4194000
4786000,4014000
4996000,4344000
5066000,4174000
4646000,4264000
4956000,4284000
4506000,4124000
4446000,4114000
5256000,4274000
4716000,4214000
5256000,4414000
5246000,4404000
5026000,4344000
5016000,4344000
4596000,4144000
5306000,4434000
4436000,4124000
4276000,4044000
4196000,3924000
5086000,4354000
4946000,4324000
5156000,4324000
5196000,4234000
5306000,4364000
5326000,4354000
4416000,4094000
5006000,4174000
4606000,4194000
5046000,4354000
5196000,4404000
4486000,4144000
5206000,4244000
4046000,4244000
4436000,4164000
4436000,4114000
4266000,4034000
4036000,4234000
5136000,4194000
5296000,4424000
5296000,4394000
5206000,4394000
4376000,4124000
4576000,4094000
5236000,4394000
4606000,4214000
4086000,4074000
4866000,3894000
4866000,3904000
5306000,4424000
5296000,4384000
4276000,4054000
4996000,4184000
4986000,4344000
5216000,4384000
5166000,4374000
4436000,4154000
5236000,4264000
5086000,4344000
4336000,4094000
4066000,4104000
4116000,3904000
4216000,3934000
5296000,4404000
4966000,4344000
5326000,4344000
4226000,4474000
4696000,4224000
4126000,3914000
4566000,4084000
5006000,4164000
4556000,4084000
4796000,4024000
4036000,4244000
5266000,4294000
5116000,4324000
5186000,4394000
4596000,4214000
4706000,4224000
4216000,4474000
5266000,4414000
5176000,4384000
4086000,4044000
5296000,4414000
5316000,4344000
4076000,4064000
4816000,4114000
4086000,3974000
5326000,4334000
4206000,3924000
5066000,4344000
5216000,4254000
4946000,4314000
4606000,4114000
4096000,4044000
4956000,4334000
5106000,4334000
4766000,4004000
5296000,4374000
4476000,4104000
4496000,4134000
5246000,4394000
5286000,4414000
4796000,4144000
5046000,4344000
5006000,4334000
4076000,4114000
5276000,4294000
4586000,4094000
5256000,4284000
4476000,4124000
4626000,4204000
5136000,4304000
5016000,4334000
4246000,3964000
4716000,4204000
5146000,4304000
4976000,4344000
5306000,4354000
4956000,4294000
4216000,3944000
4756000,3994000
4396000,4134000
5076000,4344000
5126000,4304000
5166000,4364000
5096000,4334000
5266000,4304000
5056000,4344000
5286000,4284000
5196000,4394000
4366000,4104000
4506000,4114000
4816000,4094000
5276000,4414000
4406000,4134000
4686000,4204000
4096000,3934000
4546000,4084000
5036000,4334000
5156000,4314000
5076000,4184000
5006000,4324000
4676000,4194000
4476000,4134000
5256000,4294000
5206000,4384000
5106000,4194000
4696000,4214000
4286000,4024000
4176000,3914000
5026000,4174000
4426000,4174000
4996000,4334000
5226000,4384000
4426000,4074000
4536000,4084000
5276000,4304000
4136000,3894000
4526000,4114000
5286000,4404000
4606000,4184000
4066000,4144000
4076000,4134000
5266000,4314000
5166000,4224000
4386000,4174000
4476000,4084000
4816000,4104000
5026000,4334000
4586000,4214000
5256000,4304000
4966000,4334000
4666000,4184000
5116000,4314000
4076000,4104000
4706000,4214000
4486000,4134000
5166000,4354000
5286000,4374000
5216000,4374000
5066000,4184000
5286000,4384000
5006000,4184000
5286000,4394000
5296000,4364000
5086000,4334000
5236000,4384000
5256000,4314000
4316000,4034000
4416000,4124000
4596000,4134000
5316000,4334000
4426000,4094000
4816000,4044000
5176000,4374000
5256000,4404000
5016000,4174000
5056000,4184000
4986000,4334000
5026000,4314000
4976000,4334000
4126000,3904000
5246000,4274000
4386000,4184000
4076000,4124000
4966000,4264000
4576000,4084000
4976000,4204000
4416000,4084000
4566000,4074000
5256000,4344000
4616000,4104000
5286000,4294000
4426000,4084000
5246000,4384000
4656000,4184000
5196000,4384000
4166000,3904000
5186000,4384000
5256000,4324000
5156000,4214000
4966000,4274000
5226000,4374000
5226000,4264000
5106000,4324000
4816000,4084000
4476000,4094000
5256000,4334000
4636000,4204000
4236000,3964000
5246000,4364000
4326000,4124000
4596000,4174000
4996000,4324000
4956000,4324000
5236000,4374000
4416000,4134000
5266000,4324000
5276000,4314000
4726000,4184000
5116000,4304000
5026000,4324000
5016000,4324000
4506000,4104000
5246000,4374000
4756000,4184000
5266000,4404000
4566000,4224000
4956000,4304000
4076000,4054000
5106000,4244000
4966000,4254000
4586000,4194000
5286000,4364000
5296000,4284000
5256000,4394000
5026000,4304000
4596000,4084000
5246000,4344000
4806000,4034000
5186000,4374000
4966000,4284000
4216000,3924000
5246000,4334000
5286000,4304000
4756000,4174000
5266000,4344000
4236000,3954000
4066000,4114000
4436000,4104000
5186000,4234000
5176000,4364000
4196000,3914000
4436000,4064000
5306000,4344000
4746000,4174000
4516000,4124000
4586000,4084000
5256000,4364000
4976000,4324000
5036000,4304000
5146000,4294000
4616000,4194000
4806000,4124000
5276000,4404000
5076000,4334000
5116000,4204000
4456000,4104000
5156000,4304000
4766000,4174000
4046000,4214000
4726000,3694000
4386000,4134000
4086000,4104000
5266000,4334000
5256000,4384000
5066000,4284000
5256000,4374000
4526000,4104000
4646000,4184000
5206000,4374000
4046000,4204000
5266000,4354000
4566000,4214000
5066000,4274000
4226000,3934000
4686000,3674000
4996000,4314000
4096000,3924000
5046000,4184000
5036000,4314000
5256000,4354000
4596000,4194000
4576000,4074000
5126000,4294000
4986000,4324000
5166000,4344000
4226000,3944000
5056000,4274000
5236000,4364000
4536000,3854000
4966000,4324000
4576000,4064000
5276000,4364000
4416000,4074000
5246000,4324000
5016000,4304000
5166000,4324000
5076000,4274000
4596000,4094000
4646000,4194000
5296000,4294000
5056000,4284000
4776000,4014000
5166000,4314000
4736000,4174000
5266000,4364000
5196000,4374000
5246000,4284000
5046000,4284000
5136000,4294000
5096000,4324000
5276000,4374000
5046000,4274000
4606000,4174000
5196000,4244000
5076000,4284000
4966000,4244000
5096000,4194000
4616000,4144000
4596000,4204000
5246000,4354000
4966000,4294000
4606000,4134000
5036000,4324000
5016000,4314000
5226000,4364000
5046000,4334000
4406000,4104000
5006000,4314000
4966000,4224000
5086000,4254000
4786000,4154000
5296000,4354000
5076000,4264000
5066000,4334000
5066000,4264000
5216000,4364000
4576000,4204000
4996000,4194000
4986000,4314000
4976000,4314000
5286000,4314000
4416000,4064000
5206000,4254000
5106000,4234000
5216000,4264000
5086000,4244000
5096000,4244000
5276000,4324000
5266000,4374000
5046000,4294000
4056000,4204000
5116000,4244000
5096000,4254000
5086000,4324000
4616000,4154000
5106000,4254000
5036000,4294000
4146000,3894000
5116000,4224000
5266000,4384000
4076000,3964000
5276000,4394000
4526000,4094000
5246000,4294000
5276000,4384000
5106000,4314000
4256000,3964000
4056000,4104000
5076000,4254000
5266000,4394000
5276000,4354000
5046000,4304000
4536000,3864000
4236000,3944000
4596000,4184000
5316000,4324000
4436000,4074000
5036000,4284000
5116000,4234000
5056000,4264000
4616000,4094000
5246000,4314000
4066000,4134000
4486000,4084000
5126000,4204000
5086000,4194000
4816000,4074000
5036000,4184000
4536000,4074000
4096000,3914000
5176000,4354000
4546000,4074000
4376000,4114000
4576000,4214000
5276000,4334000
5116000,4214000
4266000,4024000
5076000,4194000
4646000,4174000
5276000,4344000
5026000,4294000
5116000,4294000
4486000,4104000
4466000,4094000
5306000,4334000
4076000,3944000
5056000,4294000
5066000,4324000
5006000,4304000
4696000,4204000
4566000,4064000
4976000,4284000
4746000,3984000
5156000,4294000
5296000,4304000
5086000,4264000
4306000,4064000
4336000,4124000
5016000,4294000
5246000,4304000
4966000,4234000
4556000,4074000
5186000,4364000
5056000,4334000
5066000,4254000
4446000,4054000
5236000,4334000
5226000,4354000
5106000,4204000
4446000,4104000
4266000,3994000
4976000,4294000
4486000,4094000
4986000,4304000
5236000,4344000
4516000,4114000
5236000,4354000
5166000,4334000
4966000,4304000
4966000,4314000
5016000,4184000
4956000,4314000
5286000,4354000
5136000,4204000
5066000,4294000
4976000,4304000
4656000,4174000
5036000,4274000
4826000,3784000
4856000,3874000
4856000,3904000
5006000,4194000
4996000,4304000
4856000,3884000
4986000,4204000
4506000,4094000
5056000,4254000
5046000,4264000
5076000,4324000
5116000,4254000
4066000,4154000
5066000,4194000
5076000,4244000
5236000,4274000
4686000,4194000
4266000,3984000
4426000,4064000
4726000,3704000
4066000,3944000
4616000,4114000
5026000,4184000
4376000,4184000
4586000,4074000
5286000,4324000
4606000,4094000
4746000,3974000
5086000,4234000
4126000,3894000
5046000,4314000
5106000,4224000
4186000,3904000
5226000,4344000
4616000,4184000
4326000,4064000
4666000,4174000
4156000,3894000
4986000,4294000
5026000,4284000
5086000,4274000
4056000,4114000
5216000,4354000
4496000,4124000
5086000,4314000
5096000,4234000
5076000,4294000
4276000,4004000
4516000,4104000
4796000,4134000
5106000,4304000
4986000,4284000
4976000,4274000
5206000,4364000
5106000,4264000
5096000,4264000
4706000,4204000
5196000,4364000
5056000,4324000
5076000,4234000
5296000,4314000
4996000,4274000
4816000,4054000
4816000,4064000
5146000,4284000
4406000,4094000
4086000,4034000
4856000,3894000
5096000,4314000
5306000,4304000
5306000,4324000
4996000,4284000
4406000,4084000
5006000,4294000
5106000,4214000
4396000,4084000
4746000,3804000
4676000,3674000
5046000,4324000
5056000,4304000
5236000,4324000
4976000,4264000
5086000,4284000
4086000,3944000
5076000,4314000
4046000,4124000
4266000,4004000
5306000,4314000
4556000,3884000
4546000,3864000
4556000,3874000
4446000,4044000
4436000,4054000
5016000,4284000
4246000,3954000
4116000,3894000
4066000,3954000
4276000,4034000
5286000,4334000
4326000,4074000
4726000,4174000
5156000,4284000
5126000,4284000
4576000,4054000
5066000,4244000
5036000,4264000
4226000,3924000
4436000,4084000
4586000,4064000
4526000,4084000
4976000,4214000
5026000,4274000
5226000,4274000
4716000,4194000
4056000,4094000
4536000,3844000
4206000,3914000
4996000,4294000
5166000,4304000
5286000,4344000
4546000,3874000
4606000,4124000
5066000,4224000
5066000,4234000
4066000,4124000
4066000,4184000
4096000,4034000
4786000,4024000
5046000,4254000
4976000,4254000
4676000,4184000
4586000,4204000
5186000,4244000
4316000,4024000
5116000,4264000
5066000,4314000
4406000,4124000
5056000,4314000
5056000,4194000
4436000,4094000
5186000,4354000
5296000,4324000
4176000,3904000
4446000,4064000
5066000,4304000
4626000,4194000
5136000,4284000
5196000,4254000
4516000,4094000
5066000,4214000
5106000,4294000
5006000,4284000
4336000,4084000
4316000,4084000
5206000,4264000
4536000,3874000
4776000,4164000
5076000,4224000
4076000,4074000
5066000,4204000
4766000,4164000
4596000,4074000
4546000,3854000
5056000,4244000
4596000,3884000
4486000,4074000
5226000,4334000
5016000,4194000
5006000,4274000
5156000,4224000
5176000,4314000
5216000,4344000
4416000,4054000
5296000,4344000
5076000,4204000
5216000,4274000
5126000,4254000
5166000,4234000
5016000,4274000
5296000,4334000
4056000,4124000
4596000,3874000
4836000,3804000
4456000,4044000
5126000,4214000
4476000,4074000
5116000,4284000
5126000,4264000
5096000,4284000
5176000,4344000
4486000,4114000
5146000,4274000
4406000,4074000
4396000,4124000
5176000,4234000
5096000,4304000
4426000,4054000
5096000,4274000
5206000,4354000
4806000,4114000
5006000,4264000
5126000,4274000
4386000,4124000
4976000,4244000
4756000,4004000
5156000,4274000
5076000,4214000
4406000,4114000
5126000,4244000
4756000,4164000
4996000,4264000
5036000,4254000
5026000,4264000
4986000,4274000
5176000,4324000
4746000,4164000
4826000,3794000
4846000,3894000
5076000,4304000
4046000,4134000
5236000,4284000
4736000,4164000
4556000,3864000
4666000,4164000
5196000,4354000
5006000,4204000
5106000,4274000
5016000,4204000
5136000,4274000
4716000,4184000
4636000,4194000
5126000,4224000
4586000,3884000
4766000,4014000
4556000,4064000
4046000,4054000
5096000,4224000
4576000,3864000
4676000,4164000
5016000,4264000
4266000,3974000
4326000,4114000
5236000,4314000
4616000,4134000
4096000,4014000
4056000,4134000
5046000,4244000
5056000,4234000
4696000,4194000
5226000,4324000
5026000,4194000
4686000,3684000
5046000,4194000
4586000,3874000
5096000,4294000
4236000,3934000
4346000,4094000
5166000,4294000
5116000,4274000
4086000,4114000
4316000,4104000
5086000,4294000
5036000,4194000
4586000,4054000
4486000,4124000
4976000,4234000
5086000,4224000
5086000,4304000
5196000,4344000
4096000,4024000
5106000,4284000
4626000,4104000
4316000,4064000
4976000,4224000
4616000,4174000
5176000,4304000
4146000,3884000
4046000,4074000
4666000,4154000
4776000,4024000
4526000,3854000
4786000,4144000
5126000,4234000
4336000,4104000
4806000,4044000
5026000,4254000
4506000,4084000
4056000,4074000
5206000,4344000
4986000,4264000
4576000,3854000
4606000,4084000
4626000,4144000
5056000,4224000
4076000,4044000
5166000,4284000
4086000,3924000
5156000,4264000
4626000,4094000
4986000,4254000
4746000,3994000
5016000,4254000
5136000,4264000
5036000,4244000
4496000,4114000
4676000,4174000
5186000,4344000
5156000,4254000
4406000,4064000
4806000,4104000
4056000,4084000
4986000,4244000
4046000,4194000
4616000,4164000
4526000,3864000
4586000,3854000
4596000,3864000
4596000,3894000
5196000,4264000
5176000,4334000
4706000,4194000
5206000,4274000
4196000,3904000
5226000,4284000
4796000,4124000
4456000,4054000
5056000,4204000
4546000,3884000
4546000,4064000
4846000,3874000
5216000,4284000
5016000,4214000
4996000,4254000
4996000,4204000
5216000,4334000
4546000,3844000
5206000,4334000
4456000,4034000
5046000,4234000
5186000,4254000
4716000,4174000
4586000,3864000
5236000,4294000
5166000,4244000
4696000,3694000
5006000,4254000
4846000,3884000
4586000,3894000
5056000,4214000
5216000,4324000
5196000,4334000
4066000,4084000
5026000,4244000
4556000,3854000
4836000,3894000
4076000,3934000
5086000,4214000
4726000,3914000
5146000,4264000
5096000,4204000
5166000,4254000
4996000,4244000
4326000,4054000
5236000,4304000
4586000,3844000
4396000,4074000
5016000,4244000
5176000,4244000
5006000,4214000
4456000,4094000
5026000,4204000
5176000,4294000
4836000,3814000
5166000,4274000
4436000,4044000
4376000,4104000
4276000,4014000
5206000,4294000
4406000,4054000
4776000,4154000
4216000,3914000
4706000,4184000
4726000,4164000
5096000,4214000
5086000,4204000
5196000,4294000
4556000,3844000
5156000,4234000
5186000,4314000
4516000,4084000
5206000,4284000
5136000,4254000
5036000,4234000
5186000,4294000
4526000,4074000
4576000,3874000
5166000,4264000
4726000,3934000
4556000,3894000
4466000,4084000
4086000,3934000
4596000,3844000
5156000,4244000
4046000,4094000
4446000,4094000
5186000,4304000
4676000,4154000
4986000,4214000
5196000,4324000
5016000,4224000
5186000,4334000
5006000,4244000
4626000,4154000
4556000,3834000
4526000,3874000
5216000,4294000
4166000,3894000
4406000,4044000
5026000,4214000
4596000,3854000
4746000,3814000
5026000,4234000
4986000,4234000
5206000,4324000
4706000,4174000
5196000,4274000
4566000,4054000
4806000,4094000
4686000,4184000
5226000,4314000
4046000,4034000
5186000,4324000
4616000,4124000
4076000,4034000
4056000,4064000
4046000,4024000
5016000,4234000
5196000,4284000
5196000,4304000
5176000,4284000
5196000,4314000
4396000,4094000
4086000,3984000
4636000,4144000
4696000,4184000
4466000,4034000
4846000,3864000
5206000,4304000
5146000,4214000
5176000,4254000
5026000,4224000
5186000,4264000
4416000,4044000
4566000,3864000
4566000,3854000
5006000,4234000
4996000,4234000
5146000,4254000
4076000,4094000
4046000,4014000
4046000,4004000
5216000,4314000
5176000,4274000
4596000,4064000
4056000,4024000
5176000,4264000
5006000,4224000
4306000,4014000
4376000,4084000
4256000,3954000
5216000,4304000
5226000,4294000
4606000,3874000
4496000,4104000
4686000,3694000
5186000,4284000
5186000,4274000
5036000,4224000
4826000,3804000
4506000,3854000
5206000,4314000
4696000,4174000
5046000,4224000
4986000,4224000
4606000,3884000
4566000,3894000
4676000,3684000
4556000,3824000
5136000,4244000
4816000,3804000
4616000,4084000
5226000,4304000
4516000,3854000
4336000,4114000
4736000,4154000
4836000,3884000
4626000,4114000
4206000,3884000
4426000,4044000
4726000,3944000
4446000,4084000
4596000,3834000
4246000,3944000
4766000,4154000
4686000,4164000
4566000,3884000
4536000,4064000
4636000,4184000
4816000,3814000
4066000,4164000
4446000,4034000
4576000,3844000
4726000,3954000
4716000,4164000
4626000,4184000
4046000,4184000
4046000,4084000
4566000,3844000
4536000,3884000
4786000,4134000
4586000,3834000
4056000,4194000
4796000,4034000
4746000,4154000
4276000,3994000
4606000,4074000
4566000,3874000
4656000,4164000
4456000,4064000
4686000,4174000
4746000,4004000
5136000,4214000
4586000,4044000
4396000,4064000
4416000,3994000
4806000,4074000
4696000,4164000
4186000,3894000
4726000,3714000
4466000,4024000
4646000,4164000
4446000,4074000
4726000,4154000
4386000,4114000
4996000,4224000
4846000,3824000
4826000,3814000
4056000,4014000
4526000,3844000
4686000,4154000
4546000,3834000
4606000,3864000
4616000,3874000
5136000,4234000
5146000,4244000
4496000,4094000
4806000,4084000
4846000,3854000
4596000,4054000
4796000,4114000
4636000,4134000
4996000,4214000
4696000,3704000
4846000,3844000
4076000,3974000
4706000,4164000
5136000,4224000
4726000,3904000
5036000,4214000
5036000,4204000
4636000,4154000
4056000,4054000
4056000,4044000
4066000,4024000
4396000,4114000
4746000,3784000
4496000,4084000
4456000,4024000
4516000,3864000
4436000,4034000
4576000,3884000
4596000,3904000
4276000,3984000
4756000,4154000
5046000,4204000
4266000,3964000
4066000,4174000
4806000,4064000
4196000,3884000
4456000,4084000
4736000,3784000
4046000,4144000
4736000,3974000
4826000,3884000
4226000,3914000
4676000,3694000
5046000,4214000
4556000,4054000
4206000,3904000
4426000,3984000
4066000,3964000
4666000,4144000
5146000,4224000
4406000,4034000
4436000,4004000
4816000,3824000
4596000,4044000
4516000,3874000
4606000,3854000
4496000,4074000
4466000,4044000
4836000,3874000
4086000,4024000
5146000,4234000
4416000,4034000
4626000,4134000
4716000,4154000
4616000,3884000
4776000,4144000
4396000,4104000
4536000,3834000
4756000,4014000
4066000,4064000
4686000,3704000
4436000,3994000
4826000,3824000
4326000,4104000
4576000,4044000
4386000,4084000
4546000,3824000
4566000,3834000
4846000,3834000
4616000,3864000
4546000,3894000
4066000,4074000
4076000,4084000
4786000,4034000
4056000,4004000
4056000,4144000
4276000,4024000
4606000,3894000
4416000,4004000
4056000,4034000
4376000,4074000
4386000,4074000
4576000,3834000
4466000,4074000
4196000,3894000
4636000,4174000
4236000,3924000
4426000,3994000
4796000,4104000
4396000,4054000
4316000,4094000
4456000,4004000
4676000,4144000
4636000,4104000
4446000,3974000
4156000,3884000
4576000,3894000
4726000,3724000
4286000,3994000
4716000,3714000
4246000,3934000
4256000,3934000
4786000,4124000
4546000,4054000
4066000,4034000
4746000,3794000
4416000,4014000
4586000,3904000
4736000,4144000
4456000,4014000
4716000,4144000
4386000,4094000
4626000,4174000
4286000,4004000
4566000,3904000
4676000,3704000
4606000,3844000
4436000,4014000
4426000,4034000
4326000,4034000
4416000,4024000
4656000,4154000
4326000,4044000
4606000,3904000
4686000,4144000
4826000,3874000
4416000,3984000
4666000,3684000
4466000,4014000
4736000,3994000
4426000,4004000
4726000,3894000
4706000,4154000
4526000,3884000
4276000,3974000
4046000,4174000
4636000,3804000
4646000,4154000
4766000,4024000
4646000,4134000
4726000,3964000
4606000,4064000
4066000,4044000
4746000,4014000
4406000,4024000
4526000,3814000
4446000,3964000
4216000,3904000
4646000,3794000
4526000,3824000
4726000,4144000
4626000,3864000
4376000,4094000
4176000,3894000
4836000,3824000
4516000,4074000
4456000,3994000
4766000,4144000
4536000,3824000
4436000,4024000
4646000,4144000
4526000,3834000
4386000,4064000
4246000,3924000
4626000,4124000
4426000,4014000
4316000,4014000
4446000,4024000
4296000,4014000
4566000,3824000
4816000,3834000
4746000,4144000
4806000,4054000
4736000,3984000
4206000,3894000
4586000,4034000
4506000,3974000
4066000,4054000
4286000,4014000
4256000,3944000
4716000,3724000
4506000,3864000
4506000,3844000
4596000,4034000
4466000,4004000
4636000,3864000
4736000,4004000
4536000,3894000
4696000,4154000
4516000,3844000
4456000,4074000
4506000,3964000
4586000,3824000
4756000,4144000
4796000,4094000
4406000,4014000
4056000,4184000
4636000,4164000
4496000,4064000
4426000,4024000
4506000,4074000
4646000,3784000
4726000,3884000
4776000,4034000
4386000,4104000
4576000,3904000
4636000,3794000
4446000,3954000
4246000,3914000
4266000,3934000
4636000,3854000
4436000,3984000
4596000,3824000
4426000,3974000
4646000,4124000
4046000,4164000
4476000,4064000
4546000,3814000
4046000,4154000
4326000,4024000
4736000,3794000
4576000,3824000
4566000,4044000
4436000,3974000
4316000,4074000
4776000,4134000
4446000,4004000
4446000,4014000
4526000,4064000
4606000,4054000
4836000,3864000
4456000,3974000
4636000,4124000
4636000,4094000
4696000,3714000
4626000,4164000
4456000,3984000
4736000,3744000
4556000,3814000
4716000,4024000
4626000,3854000
4706000,4144000
4646000,3804000
4446000,3984000
4266000,3954000
4636000,4114000
4716000,4114000
4626000,4084000
4586000,4024000
4446000,3994000
4716000,4124000
4216000,3894000
4486000,4064000
4676000,3714000
4266000,3944000
4716000,4134000
4616000,3854000
4506000,3874000
4286000,3984000
4626000,3874000
4536000,3814000
4786000,4114000
4346000,4084000
4376000,4064000
4516000,3824000
4646000,3864000
4636000,3784000
4526000,3894000
4616000,4074000
4726000,3734000
4466000,3994000
4726000,4134000
4736000,4134000
4396000,4044000
4726000,4024000
4476000,4034000
4636000,3844000
4716000,4034000
4516000,3834000
4306000,4004000
4646000,3844000
4716000,3934000
4726000,3844000
4436000,3964000
4726000,3854000
4726000,3834000
4686000,3714000
4726000,4124000
4796000,4084000
4736000,3734000
4736000,4014000
4606000,3834000
4356000,4094000
4696000,4144000
4496000,3854000
4626000,3804000
4296000,3994000
4506000,4064000
4596000,3914000
4386000,4054000
4526000,3804000
4706000,4134000
4826000,3834000
4706000,4034000
4576000,4034000
4656000,3784000
4076000,4024000
4226000,3904000
4496000,3814000
4476000,4044000
4656000,4144000
4656000,3774000
4556000,4044000
4646000,3834000
4456000,3964000
4656000,3794000
4646000,3874000
4676000,4134000
4416000,3974000
4496000,3964000
4496000,3974000
4306000,3994000
4726000,3774000
4726000,4114000
4516000,3814000
4716000,3964000
4276000,3964000
4726000,3974000
4516000,3884000
4376000,4054000
4186000,3884000
4276000,3954000
4586000,3914000
4566000,3814000
4706000,3724000
4656000,3844000
4056000,4174000
4756000,4134000
4566000,4034000
4316000,3984000
4716000,3734000
4796000,4044000
4226000,3894000
4296000,3984000
4646000,3774000
4496000,3804000
4726000,4004000
4716000,3924000
4656000,3764000
4766000,4134000
4686000,4134000
4426000,3964000
4746000,4134000
4506000,3984000
4336000,4064000
4576000,3914000
4506000,3834000
4536000,3904000
4076000,3984000
4706000,4124000
4596000,3604000
4656000,3864000
4086000,3994000
4346000,4064000
4656000,4134000
4476000,4024000
4736000,4024000
4726000,3994000
4536000,4054000
4726000,4034000
4576000,4024000
4506000,3814000
4166000,3884000
4826000,3864000
4566000,3914000
4486000,3864000
4646000,3854000
4506000,3824000
4466000,4054000
4706000,4024000
4796000,4074000
4486000,3854000
4716000,3954000
4646000,4114000
4696000,4134000
4636000,3814000
4086000,4004000
4316000,4004000
4736000,3774000
4336000,4074000
4736000,4124000
4306000,3984000
4586000,3974000
4726000,4014000
4836000,3834000
4606000,3914000
4716000,3944000
4576000,4014000
4576000,3814000
4286000,3964000
4606000,3824000
4496000,4054000
4236000,3914000
4286000,3974000
4316000,3994000
4706000,4114000
4776000,4124000
4586000,3964000
4636000,3874000
4606000,4044000
4396000,4034000
4736000,3754000
4746000,4024000
4656000,3804000
4586000,3814000
4666000,3694000
4656000,3854000
4516000,4064000
4656000,3874000
4436000,3954000
4626000,3884000
4406000,4004000
4466000,4064000
4576000,3924000
4816000,3844000
4816000,3864000
4666000,3764000
4556000,3904000
4576000,3804000
4726000,3744000
